postID,title,description,date,group
1121,"Giá nông sản phân hóa, cà phê xuất khẩu đạt 2,2 tỷ USD, ca cao hồi sinh","Giá cà phê, hồ tiêu giảm, gạo tăng; xuất khẩu cà phê đạt 2,2 tỷ USD sau gần 3 tháng; cây ca cao Việt Nam hồi sinh nhờ kinh tế tuần hoàn (giá thế giới thấp nhất 4 tháng); giá gạo Thái Lan thấp nhất 2 năm; Nhật Bản tăng xuất khẩu gạo.",2025-03-22T16:00:00+07:00,Hàng hóa
1122,"Tỷ giá USD tăng nóng, vượt mốc 104, NHNN nâng giá bán tham khảo","Đồng USD tăng trở lại mốc 104, ghi nhận tuần tăng đầu tiên tháng 3; tỷ giá trung tâm tăng 6 đồng lên 24.813 đồng, NHNN lần đầu nâng giá bán USD tham khảo trên 26.000 đồng; KLB tiếp tục giảm lãi suất huy động (cao nhất 5,5%/năm).",2025-03-22T16:00:00+07:00,Tài chính
1123,Loạt công ty chứng khoán đặt mục tiêu tăng vốn đón sóng nâng hạng,Hàng loạt công ty chứng khoán (vd ACB tăng vốn ACBS lên 11.000 tỷ) đã lên kế hoạch tăng vốn mạnh trong năm 2025 để đáp ứng nhu cầu kinh doanh và đón cơ hội từ việc thị trường có thể được nâng hạng vào tháng 9.,2025-03-22T16:00:00+07:00,Thị trường
1124,"TPHCM tăng 7 bậc xếp hạng tài chính toàn cầu, thúc đẩy kinh tế đêm, phê duyệt dự án lấn biển Cần Giờ","TPHCM lên hạng 98 trung tâm tài chính toàn cầu, tìm cách phát triển kinh tế đêm bài bản hơn ăn nhậu vỉa hè, phê duyệt dự án lấn biển Cần Giờ 1.357 ha (hơn 64.400 tỷ đồng), và có tàu cao tốc đi Côn Đảo từ 29/3.",2025-03-22T16:00:00+07:00,Kinh tế
1125,"Kinh tế Mỹ đối mặt lo ngại suy thoái, nợ công và chính sách mới","Nợ công Mỹ có thể vượt 200% GDP nếu gia hạn luật thuế; mùa du lịch hè ảm đạm có thể mất 65 tỷ USD; người dân thận trọng tín dụng; chính sách chuyển hướng sang sản xuất và thuế quan gây lo ngại, nhà đầu tư rót tiền vào vàng/chứng khoán châu Á.",2025-03-23T16:00:00+07:00,Thế giới
1126,"Thị trường BĐS ấm dần, nhà đầu tư thận trọng trước ""hòn than""","Giao dịch nhà đất tăng ở nhiều tỉnh thành do nhu cầu thực và đầu cơ, nhưng nhà đầu tư vẫn cảnh giác, đặc biệt với các thông tin sốt đất ăn theo quy hoạch hoặc sáp nhập tỉnh thành có thể lỗ 20%.",2025-03-23T16:00:00+07:00,Bất động sản
1127,"Nguồn cung BĐS tăng mạnh, đấu giá đất sôi động","Hà Nội có thêm gần 14.000 căn hộ đủ điều kiện mở bán, TP HCM đề xuất 303 dự án nhà ở thương mại (gần 2.000 ha) theo cơ chế thí điểm; các huyện tại Hà Nội (Mỹ Đức, Thanh Oai, Đan Phượng) và Thanh Hóa đẩy mạnh đấu giá đất, thu hàng nghìn tỷ đồng.",2025-03-23T16:00:00+07:00,Bất động sản
1128,"Giá vàng điều chỉnh ngắn hạn, bạc đi ngang gây lỗ","Giá vàng bước vào giai đoạn điều chỉnh sau khi tăng mạnh, giá vàng miếng cao hơn thế giới gần 2 triệu đồng/lượng; giá bạc đi ngang khiến nhà đầu tư lướt sóng thua lỗ.",2025-03-23T16:00:00+07:00,Hàng hóa
1129,"Giá xăng dầu tăng tuần thứ 2, nông sản biến động","Giá xăng dầu thế giới tăng khoảng 2% trong tuần; giá cà phê Tây Nguyên tăng nhẹ lên trung bình 134.000 đồng/kg, hồ tiêu ổn định mức cao; Tây Nguyên đối mặt nguy cơ thiếu nước tưới cho cây trồng.",2025-03-23T16:00:00+07:00,Hàng hóa
1130,"Tỷ giá USD nóng trở lại, NHNN phát tín hiệu nới lỏng","Tỷ giá USD vượt mốc 26.000 đồng/USD, NHNN công bố tỷ giá trung tâm tăng tuần 34 đồng lên 24.813 đồng; tín hiệu nới lỏng chính sách tiền tệ được phát đi để thúc đẩy tăng trưởng.",2025-03-23T16:00:00+07:00,Tài chính
1131,"Ngân hàng dự kiến tăng trưởng tín dụng 15%, đẩy mạnh tăng vốn",Tăng trưởng tín dụng ngành ngân hàng dự báo đạt 15% năm 2025 nhờ BĐS hồi phục; nhiều ngân hàng lớn (Bac A Bank chào bán gần 96 triệu cp giá 10.000đ) lên kế hoạch tăng vốn.,2025-03-23T16:00:00+07:00,Tài chính
1132,"Việt Nam thúc đẩy kinh tế tư nhân, hút FDI, hướng tới ""kỳ lân"" mới","Chính phủ quyết tâm tháo gỡ điểm nghẽn cho kinh tế tư nhân; Việt Nam được đánh giá như ""thỏi nam châm"" hút FDI và hội tụ yếu tố tạo ""kỳ lân"" mới; TPHCM tăng 7 bậc xếp hạng trung tâm tài chính toàn cầu (lên thứ 98).",2025-03-23T16:00:00+07:00,Kinh tế
1133,Đẩy mạnh nhiều dự án hạ tầng giao thông trọng điểm,"Thông xe kỹ thuật 2 cây cầu 928 tỷ ở Quảng Nam, đẩy nhanh QL28B, mở rộng đường Hòa Lạc - Hòa Bình (10.475 tỷ), đề xuất chỉ định thầu cao tốc Gia Nghĩa - Chơn Thành (>20.400 tỷ), cần >2.400 nhân lực cho đường sắt Lào Cai-HN-HP; Thủ tướng yêu cầu thi công '3 ca, 4 kíp' cao tốc Bắc-Nam qua Bình Định.",2025-03-23T16:00:00+07:00,Kinh tế
1134,Kinh tế toàn cầu đối mặt nhiều thách thức và biến động,EU thừa nhận trừng phạt Nga phản tác dụng; ngành dệt may Nigeria (hơn 200 triệu dân) sụp đổ vì hàng TQ khiến hàng triệu người mất việc; nợ trái phiếu toàn cầu vượt 100.000 tỷ USD; thương mại ASEAN được kỳ vọng bùng nổ; TQ/NB/HQ tăng cường hợp tác thương mại.,2025-03-23T16:00:00+07:00,Thế giới
1135,"Việt Nam chuẩn bị đón khách siêu giàu, thúc đẩy du lịch cao cấp","Việt Nam dự kiến đón nhiều nhóm khách siêu giàu (top 1% thế giới) trong năm nay, cần chú ý đặc biệt về dịch vụ và địa điểm để thu hút phân khúc này.",2025-03-23T16:00:00+07:00,Kinh tế
1136,"Chứng khoán điều chỉnh sau 8 tuần tăng, dòng tiền nội và nâng hạng là kỳ vọng","VN-Index điều chỉnh, chuyên gia cho rằng nhịp ""rũ"" về 1.305–1.315 là cần thiết; dòng tiền nội tiếp tục là điểm tựa, kỳ vọng nâng hạng tháng 9/2025 có thể hút 16.000 tỷ vào các cổ phiếu hưởng lợi.",2025-03-23T16:00:00+07:00,Thị trường
1137,Cảnh báo lừa đảo tài chính và lỗ hổng pháp lý tiền ảo,"Việt Nam đứng thứ 4 thế giới về sở hữu tiền ảo nhưng thiếu khung pháp lý; cần cảnh giác bẫy thao túng tâm lý khi đầu tư tiền ảo và các chiêu lừa tinh vi (giả luật sư 'Mr Thanh Lawyer', giả shipper, yêu cầu chuyển tiền - nhân viên NH vừa cứu cụ bà mất 1,3 tỷ).",2025-03-23T16:00:00+07:00,Tài chính
1138,Lãi suất huy động ngân hàng duy trì ở các mức khác nhau,"Vietcombank cao nhất 4,7%/năm (gửi 500 triệu nhận 47 triệu), HDBank cao nhất 6,1%/năm (gửi 1 tỷ nhận 183 triệu), BIDV 1,7-4,8%/năm tùy kỳ hạn; lãi suất cho vay thấp kích cầu vay mua ô tô.",2025-03-23T16:00:00+07:00,Tài chính
1139,AI tiếp tục là xu hướng nóng trong công nghệ và tài chính,"Thái Lan đẩy mạnh ứng dụng AI phát hiện gian lận tài chính; CEO Nvidia không ngại các mô hình AI giá thấp từ TQ; Apple đối mặt nguy cơ tụt hậu do chậm ra mắt Siri mới; VPBank nhấn mạnh cần hệ sinh thái số để hiện thực hóa ""giấc mơ AI"".",2025-03-23T16:00:00+07:00,Thế giới
1140,Warren Buffett treo thưởng 25 tỷ/năm cho nhân viên đến trọn đời,"Tỷ phú Warren Buffett (sắp 95 tuổi) treo thưởng lớn cho nhân viên với 1 điều kiện đặc biệt, nhưng 11 năm qua chưa ai đạt được.",2025-03-23T16:00:00+07:00,Thế giới
1141,Vụ kiện rúng động ngành ngư nghiệp Mỹ vì bóc lột lao động,"4 thuyền viên Indonesia kiện vì bị bỏ đói (phải ăn mồi câu), đánh đập và cưỡng bức lao động trên biển, cho thấy vấn nạn nhức nhối trong ngành.",2025-03-23T16:00:00+07:00,Thế giới
1142,EU nỗ lực bảo vệ ngành thép trước cạnh tranh từ Trung Quốc và thuế quan Mỹ,Ủy ban châu Âu công bố các biện pháp mới để bảo vệ ngành thép và kim loại nội khối.,2025-03-23T16:00:00+07:00,Thế giới
1143,Kinh tế Trung Quốc đối mặt thách thức và điều chỉnh,"Mất 21 triệu việc làm trong 11 năm do tự động hóa, hàng triệu nhà hàng đóng cửa vì chi phí cao/lợi nhuận giảm; xuất khẩu giá rẻ gây áp lực lên các nước đang phát triển (Brazil đòi tăng thuế ô tô 35%); TQ vẫn thúc đẩy hợp tác quốc tế, đạt 20 thỏa thuận kinh tế với Nhật Bản.",2025-03-23T16:00:00+07:00,Thế giới
1144,"Nga đối mặt trừng phạt nhưng dầu khí vẫn lãi lớn, tìm hướng ngoại giao","Các tập đoàn dầu khí Nga lãi cao nhất năm ngoái; Rosneft có thể phải bán tài sản lớn nhất ở nước ngoài (Ấn Độ) giá 20 tỷ USD; Nga cảnh báo Ukraine không tấn công hạ tầng năng lượng, kỳ vọng đàm phán ở Saudi Arabia và để ngỏ tiếp xúc lãnh đạo Mỹ.",2025-03-23T16:00:00+07:00,Thế giới
1145,"Thị trường BĐS phục hồi, chung cư và đất nền ven đô thu hút sự chú ý","Thị trường BĐS được dự báo bước vào chu kỳ tăng trưởng mới nhờ kinh tế phục hồi, pháp lý cải thiện, đầu tư công; chung cư Hà Nội chiếm sóng với giá tăng mạnh, đất nền ven đô tăng giá khoảng 10%, cò đất hoạt động trở lại, tin đồn sáp nhập tỉnh gây sốt đất cục bộ.",2025-03-24T16:00:00+07:00,Bất động sản
1146,Cổ phiếu MWG nằm trong danh mục khuyến nghị,"Công ty chứng khoán khuyến nghị nhà đầu tư quan tâm cổ phiếu MWG cùng với POW, HDB, GEG, HSG trong phiên giao dịch ngày 24/3.",2025-03-24T16:00:00+07:00,Thị trường
1147,Cổ phiếu công nghệ FPT có dấu hiệu 'tái sinh',"Cổ phiếu FPT ghi nhận 3 phiên tăng liên tiếp, lên mức 129.000 đồng/cp (chốt phiên 24/3), cho thấy sự phục hồi đáng chú ý của cổ phiếu công nghệ hàng đầu Việt Nam.",2025-03-24T16:00:00+07:00,Thị trường
1148,Đẩy mạnh phát triển nhà ở xã hội (NƠXH) trên cả nước,"Chính phủ rà soát quỹ đất 20%, Bộ Xây dựng kiểm tra chỉ tiêu NƠXH năm 2025, Đồng Nai đặt mục tiêu hoàn thành 20.800 căn đến 2030 (2.600 căn năm 2025), Hà Nội đẩy nhanh 5 khu tập trung, nhiều giải pháp tháo gỡ rào cản được đề xuất.",2025-03-24T16:00:00+07:00,Bất động sản
1149,"VN-Index điều chỉnh trong biên độ hẹp, khối ngoại bán ròng mạnh","VN-Index được dự báo dao động quanh 1.300-1.340 điểm, kiểm tra lại ngưỡng hỗ trợ 1.300-1.320 điểm, khối ngoại bán ròng hơn 750 tỷ đồng ngày 24/3 tập trung vào ngân hàng, thị trường chờ xác nhận xu hướng và kỳ vọng nâng hạng để huy động vốn cho mục tiêu tăng trưởng 8%.",2025-03-24T16:00:00+07:00,Thị trường
1150,Giá vàng biến động dữ dội quanh mốc kỷ lục 100 triệu đồng/lượng và 3.000 USD/ounce,"Giá vàng lập kỷ lục vượt 100 triệu đồng/lượng rồi điều chỉnh, sau đó duy trì trên 3.000 USD/ounce, kích hoạt làn sóng bán tháo vàng trang sức ở châu Á/Trung Đông, giới chuyên gia cảnh báo rủi ro giảm giá nhưng cũng là cơ hội mua vào, đích đến năm nay khó đoán giữa 80 hay 112 triệu đồng/lượng.",2025-03-24T16:00:00+07:00,Hàng hóa
1151,"Tỷ giá USD/VND tăng, đồng Yên Nhật suy yếu",Ngân hàng tăng giá USD (Vietcombank/BIDV 25.420 - 25.780 VND/USD) và NDT sáng 24/3; đồng Yên Nhật suy yếu do kinh tế kém khả quan và tín hiệu BOJ có thể tăng lãi suất sớm hơn dự kiến; châu Âu lo ngại tiếp cận nguồn vốn USD từ Fed.,2025-03-24T16:00:00+07:00,Tài chính
1152,Bộ đôi VIC - VHM nâng đỡ thị trường chứng khoán,"Cổ phiếu VIC và VHM đã góp gần 9 điểm cho VN Index trong phiên giao dịch ngày 24/3, giúp thị trường giữ vững đà tăng trong bối cảnh điều chỉnh.",2025-03-24T16:00:00+07:00,Thị trường
1153,"Tín dụng tăng trưởng chậm, lãi suất giảm nhưng doanh nghiệp vẫn lo ngại chi phí","Tín dụng đến 12/3 tăng 1,24% (gần 194.000 tỷ đồng), còn xa mục tiêu 16-20%; lãi suất cho vay giảm 0,4% so với cuối 2024 nhưng doanh nghiệp lo ngại phí đi kèm và khó tiếp cận vốn; các ngân hàng chuẩn bị ĐHĐCĐ với trọng tâm tăng vốn, kiểm soát nợ xấu, số hóa.",2025-03-24T16:00:00+07:00,Tài chính
1154,Căng thẳng thương mại Mỹ-EU-Trung Quốc leo thang và tác động toàn cầu,"Các nhà sản xuất lo lắng về thuế quan hàng trăm tỷ USD giữa Mỹ-EU, Trung Quốc cân nhắc hạn chế xuất khẩu đối phó thuế 20% của Trump, Việt Nam nằm trong danh sách bị ảnh hưởng thuế mới dự kiến công bố 2/4, gây biến động thị trường châu Á, thúc đẩy đàm phán kinh tế Mỹ-Anh và EU cân nhắc đáp trả nhắm vào Big Tech.",2025-03-24T16:00:00+07:00,Thế giới
1155,"Việt Nam đặt mục tiêu tăng trưởng 8%, cần giải pháp linh hoạt và đa dạng hóa thị trường","Để đạt mục tiêu tăng trưởng 8% năm 2025, Việt Nam cần phát huy lợi thế, có giải pháp linh hoạt về chính sách tài khóa, tiền tệ, cân bằng thương mại (mục tiêu thặng dư 30 tỷ USD) và doanh nghiệp cần chủ động đa dạng hóa thị trường xuất khẩu.",2025-03-24T16:00:00+07:00,Kinh tế
1156,Kinh tế toàn cầu đối mặt nhiều thách thức và biến động,"Kinh tế Hàn Quốc bị hạ dự báo tăng trưởng, hàng triệu nhà hàng Trung Quốc đóng cửa do suy thoái, Thái Lan đối mặt sa thải ngành ô tô, Tesla gặp khủng hoảng thương hiệu và doanh số giảm, Anh cắt giảm 2 tỷ bảng chi phí công vụ, Nga dự kiến bán cổ phần 7 doanh nghiệp lớn thu 300 tỷ ruble.",2025-03-24T16:00:00+07:00,Thế giới
1157,Chính sách tài khóa hỗ trợ kinh tế và doanh nghiệp,"Bộ Tài chính đề xuất tiếp tục giảm thuế GTGT 8% đến hết năm 2026 để hỗ trợ người dân, doanh nghiệp và kích cầu tiêu dùng; đồng thời đề xuất tăng mức phạt tiền với các vi phạm chứng khoán.",2025-03-24T16:00:00+07:00,Tài chính
1158,Các vấn đề quản lý và phát triển địa phương,"Sóc Trăng khuyến cáo không nuôi cá ồ ạt trong ao tôm, Bộ Tài chính đề nghị quản lý chặt chẽ vốn ODA khi sáp nhập tỉnh, đề xuất tăng lương công chức cấp xã, Quảng Bình thu hồi đất dự án Indochina do vi phạm tài chính, Quảng Nam thanh tra dự án hồ chứa nước 290 tỷ chậm tiến độ.",2025-03-24T16:00:00+07:00,Kinh tế
1159,Lời khuyên tài chính cá nhân và cảnh báo lừa đảo gia tăng,Chuyên gia khuyên người bình thường làm 7 điều để tiền đẻ ra tiền và người về hưu nên đầu tư vào bản thân; đồng thời cảnh báo về các vụ lừa đảo tinh vi như trường hợp nam sinh viên bị lừa hơn 1 tỷ đồng qua cuộc gọi giả mạo Công an.,2025-03-24T16:00:00+07:00,Tài chính
1160,Xu hướng số hóa và công nghệ cao tiếp tục phát triển,"TP.HCM đưa triển lãm số vào xúc tiến thương mại qua Arobid, các 'ông lớn' công nghệ đua nhau xây dựng máy tính lượng tử, Hàn Quốc thử nghiệm giao dịch thực tế bằng tiền kỹ thuật số, tờ báo giấy đầu tiên được làm hoàn toàn bằng AI ra đời.",2025-03-24T16:00:00+07:00,Kinh tế
1161,"Đàm phán Nga-Ukraine khó khăn, Mỹ hy vọng ngừng bắn diện rộng","Mỹ hy vọng Nga-Ukraine đạt lệnh ngừng bắn trên diện rộng vào ngày 20/4 sau các cuộc thảo luận của Trump, tuy nhiên Điện Kremlin dự báo ""những cuộc đàm phán khó khăn"" vẫn còn phía trước.",2025-03-24T16:00:00+07:00,Thế giới
1162,"Doanh nghiệp Việt Nam cần lưu ý quy định mới của EU về nông sản, thủy sản","EU gửi 16 cảnh báo đối với nông sản Việt Nam trong 2 tháng đầu năm do vi phạm quy định, đồng thời dự thảo kiểm soát mức dư lượng tối đa asen vô cơ trong cá và thủy sản nhập khẩu, đòi hỏi doanh nghiệp nâng cao tiêu chuẩn.",2025-03-24T16:00:00+07:00,Kinh tế
1163,Đẩy mạnh các dự án hạ tầng giao thông và công nghiệp,"Đề xuất mở rộng cao tốc Bắc-Nam lên 6 làn xe (hơn 152.000 tỷ đồng), làm nhanh metro nối dài TP.HCM - Bình Dương - BRVT, xem xét 279,7 tỷ đồng xây đường gom cao tốc Liên Khương - Prenn, Bộ Xây dựng công bố 17 cảng cạn, mở rộng Cụm Công nghiệp Sông Cầu (Khánh Hòa).",2025-03-24T16:00:00+07:00,Kinh tế
